RefactoringType,L1,L2,L3,L4,L5,L6,AuthorGroup
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaPackageStats.java,extremely high
Extract Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedMultiProperty.java,extremely high
Extract Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedProperty.java,extremely high
Move Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedMultiProperty.java,extremely high
Move Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedProperty.java,extremely high
Move Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedMultiProperty.java,extremely high
Move Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedProperty.java,extremely high
Move Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedMultiProperty.java,extremely high
Move Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedProperty.java,extremely high
Move Method,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedMultiProperty.java,extremely high
Move Method,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedProperty.java,extremely high
Move Method,pmd-core,src,main,java,net,sourceforge/pmd/lang/rule/properties/EnumeratedMultiProperty.java,extremely high
Change Package,net.sourceforge.pmd.lang.java.metrics.metrics,,,,,,extremely high
Rename Class,pmd-core,src,main,java,net,sourceforge/pmd/Report.java,high
Extract And Move Method,pmd-core,src,test,java,net,sourceforge/pmd/renderers/CSVRendererTest.java,high
Extract Method,pmd-core,src,test,java,net,sourceforge/pmd/renderers/CSVRendererTest.java,high
Extract Method,pmd-core,src,test,java,net,sourceforge/pmd/renderers/CSVRendererTest.java,high
Pull Up Method,pmd-core,src,test,java,net,sourceforge/pmd/renderers/EmptyRendererTest.java,high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNpathVisitor.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNpathVisitor.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNpathVisitor.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNpathVisitor.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNpathVisitor.java,extremely high
Extract Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Extract Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Extract Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/ClassTypeResolver.java,high
Extract Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/OperationStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Pull Up Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Pull Up Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/OperationStats.java,extremely high
Extract Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/ClassStats.java,extremely high
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/ASTMethodOrConstructorDeclaration.java,extremely high
Move Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/QualifiableNode.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/QualifiedName.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/FieldSignature.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/OperationSignature.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/Signature.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/MetricsComputer.java,extremely high
Extract Superclass,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsComputer.java,extremely high
Extract Interface,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsComputer.java,extremely high
Extract Subclass,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/MetricMemoizer.java,extremely high
Extract Superclass,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Push Down Method,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/MetricMemoizer.java,extremely high
Push Down Method,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/MetricMemoizer.java,extremely high
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/PackageStats.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/AbstractJavaMetric.java,extremely high
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/PackageStats.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/AbstractJavaMetric.java,extremely high
Move Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/api/Metric.java,extremely high
Move Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/api/MetricKey.java,extremely high
Move Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/api/MetricVersion.java,extremely high
Move Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/signature/Signature.java,extremely high
Extract Variable,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexProjectMirror.java,extremely high
Extract Variable,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexProjectMirror.java,extremely high
Rename Method,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetrics.java,extremely high
Rename Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/DataStructureTest.java,extremely high
Extract Method,pmd-dist,src,test,java,net,sourceforge/pmd/docs/RuleDocGenerator.java,extremely high
Extract Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/ParameterizedMetricKey.java,extremely high
Inline Method,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/ParameterizedMetricKey.java,extremely high
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/JavaSigMask.java,extremely high
Rename Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/SigMaskTest.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/SigMask.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/Report.java,low
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/JavaSignature.java,extremely high
Rename Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/DataStructureTest.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaProjectMirror.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/FieldSigMask.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/signature/OperationSigMask.java,extremely high
Rename Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/ProjectMirror.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsFacade.java,extremely high
Extract Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Extract Superclass,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaProjectMemoizer.java,extremely high
Move Attribute,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Move Attribute,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Move Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Move Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Move Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Move Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Move Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/PackageStatsTest.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaQualifiedName.java,extremely high
Extract And Move Method,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexProjectMirror.java,extremely high
Extract Superclass,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetricsVisitor.java,extremely high
Pull Up Method,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetricsVisitor.java,extremely high
Rename Class,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexOperationStats.java,extremely high
Move Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/MetricKeyUtil.java,extremely high
Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/CycloMetric.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/CyclomaticComplexityRule.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/CyclomaticComplexityRule.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/CyclomaticComplexityRule.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/ASTType.java,extremely high
Move Source Folder,pmd-dist,src,test,,,,extremely high
Parameterize Variable,pmd-doc,src,main,java,net,sourceforge/pmd/docs/RuleDocGenerator.java,extremely high
Rename Method,pmd-doc,src,main,java,net,sourceforge/pmd/docs/RuleDocGenerator.java,extremely high
Rename Variable,pmd-doc,src,main,java,net,sourceforge/pmd/docs/RuleDocGenerator.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Rename Parameter,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Inline Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typeinference/TypeInferenceResolver.java,high
Rename Variable,pmd-java,src,test,java,net,sourceforge/pmd/typeresolution/TypeInferenceTest.java,high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopShouldBeForeachRule.java,extremely high
Extract Method,pmd-doc,src,main,java,net,sourceforge/pmd/docs/RuleDocGenerator.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopCanBeForeachRule.java,extremely high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopCanBeForeachRule.java,extremely high
Move Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/ForLoopCanBeForeachRule.java,extremely high
Rename Variable,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/impl/CycloMetric.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typeinference/TypeInferenceResolver.java,high
Rename Class,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/rule/apexunit/ApexUnitTestClassShouldHaveAsserts.java,extremely high
Rename Class,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/rule/apexunit/ApexUnitTestShouldNotUseSeeAllDataTrue.java,extremely high
Move Class,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/ParserTst.java,extremely high
Rename Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/JavaMetricsVisitorTest.java,extremely high
Move Class,pmd-java,src,test,java,net,sourceforge/pmd/typeresolution/testdata/dummytypes/GenericMethods.java,high
Parameterize Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/MethodTypeResolution.java,high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/MethodTypeResolution.java,high
Rename Class,pmd-java,src,test,java,net,sourceforge/pmd/typeresolution/testdata/GenericMethods.java,high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/MethodTypeResolution.java,high
Move And Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/JavaNcssVisitor.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/CyclomaticComplexityRule.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/NcssCountRule.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/CycloPathUnawareOperationVisitor.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNcssVisitor.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/DefaultNpathVisitor.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/visitors/StandardCycloVisitor.java,extremely high
Rename Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/CycloTestRule.java,extremely high
Rename Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/NcssTestRule.java,extremely high
Rename Parameter,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Rename Parameter,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Parameter,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Parameter,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/JavaMetrics.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/NcssCountRule.java,extremely high
Rename Attribute,pmd-apex,src,test,java,net,sourceforge/pmd/lang/apex/metrics/impl/AbstractApexMetricTestRule.java,extremely high
Rename Attribute,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/AbstractMetricTestRule.java,extremely high
Rename Attribute,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/AbstractMetricTestRule.java,extremely high
Rename Attribute,pmd-apex,src,test,java,net,sourceforge/pmd/lang/apex/metrics/impl/AbstractApexMetricTestRule.java,extremely high
Rename Class,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/MetricVersion.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsComputer.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsComputer.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsComputer.java,extremely high
Rename Variable,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/CycloMetric.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/AbstractMetricsFacade.java,extremely high
Extract Interface,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/JavaParserControllessVisitorAdapter.java,extremely high
Rename Class,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/ast/AbstractJavaParserVisitorDecorator.java,extremely high
Rename Attribute,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/ParameterizedMetricKey.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/ParameterizedMetricKey.java,extremely high
Rename Parameter,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/ParameterizedMetricKey.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/rule/CyclomaticComplexityRule.java,extremely high
Rename Parameter,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetrics.java,extremely high
Rename Parameter,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetrics.java,extremely high
Rename Parameter,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetrics.java,extremely high
Rename Parameter,pmd-apex,src,main,java,net,sourceforge/pmd/lang/apex/metrics/ApexMetrics.java,extremely high
Rename Variable,pmd-core,src,main,java,net,sourceforge/pmd/lang/metrics/MetricOptions.java,extremely high
Extract And Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/NopaMetric.java,extremely high
Extract And Move Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/impl/NoamMetric.java,extremely high
Rename Method,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/AbstractMetricTestRule.java,extremely high
Rename Variable,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/AbstractMetricTestRule.java,extremely high
Extract Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Extract Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Extract Subclass,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Extract Subclass,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Inline Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinitionSimple.java,high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinitionIntersection.java,high
Rename Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinitionSimple.java,high
Rename Variable,pmd-java,src,test,java,net,sourceforge/pmd/lang/java/metrics/impl/AbstractMetricTestRule.java,extremely high
Rename Attribute,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/rule/design/GodClassRule.java,extremely high
Extract Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Extract Subclass,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Push Down Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/typeresolution/typedefinition/JavaTypeDefinition.java,high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/AbstractJavaMetric.java,extremely high
Pull Up Method,pmd-java,src,main,java,net,sourceforge/pmd/lang/java/metrics/AbstractJavaMetric.java,extremely high
