@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
159,1205,567,909,5734,0.136836,0.680023,0.570009,0.680023,0.429991,0.620175,0.251218,2.706902,0.19171
160,1192,580,860,5783,0.12946,0.672686,0.580897,0.672686,0.419103,0.623431,0.24385,2.758604,0.191972
161,1164,608,752,5891,0.113202,0.656885,0.607516,0.656885,0.392484,0.631236,0.227689,2.885014,0.192374
162,1151,621,701,5942,0.105525,0.649549,0.62149,0.649549,0.37851,0.63521,0.220083,2.951377,0.193772
163,1139,633,650,5993,0.097847,0.642777,0.636669,0.642777,0.363331,0.639708,0.212597,3.023457,0.194737
164,1126,646,592,6051,0.089116,0.63544,0.655413,0.63544,0.344587,0.645272,0.204159,3.112473,0.198962
165,1117,655,538,6105,0.080988,0.630361,0.674924,0.630361,0.325076,0.651882,0.196673,3.205129,0.199111
166,1115,657,537,6106,0.080837,0.629233,0.674939,0.629233,0.325061,0.651285,0.196316,3.205201,0.201724
167,1108,664,483,6160,0.072708,0.625282,0.696417,0.625282,0.303583,0.658935,0.189067,3.307196,0.210485
168,1107,665,474,6169,0.071353,0.624718,0.70019,0.624718,0.29981,0.660304,0.187879,3.325111,0.210589
169,1104,668,458,6185,0.068945,0.623025,0.706786,0.623025,0.293214,0.662268,0.185621,3.356437,0.210617
170,1099,673,444,6199,0.066837,0.620203,0.712249,0.620203,0.287751,0.663047,0.183363,3.382378,0.248889
171,1099,673,442,6201,0.066536,0.620203,0.713173,0.620203,0.286827,0.663447,0.183125,3.386768,0.248941
172,1099,673,441,6202,0.066386,0.620203,0.713636,0.620203,0.286364,0.663647,0.183007,3.388967,0.24895
173,1099,673,440,6203,0.066235,0.620203,0.7141,0.620203,0.2859,0.663848,0.182888,3.391169,0.269462
174,1083,689,411,6232,0.06187,0.611174,0.7249,0.611174,0.2751,0.663197,0.17754,3.442455,0.272394
175,1068,704,380,6263,0.057203,0.602709,0.737569,0.602709,0.262431,0.663354,0.172074,3.502621,0.27264
176,1052,720,346,6297,0.052085,0.593679,0.752504,0.593679,0.247496,0.663722,0.166132,3.573543,0.275476
177,1038,734,313,6330,0.047117,0.585779,0.76832,0.585779,0.23168,0.664745,0.160547,3.648652,0.275591
178,1022,750,274,6369,0.041246,0.576749,0.78858,0.576749,0.21142,0.666232,0.154011,3.744866,0.275624
179,1005,767,232,6411,0.034924,0.567156,0.812449,0.567156,0.187551,0.667996,0.146999,3.858218,0.276236
180,1000,772,210,6433,0.031612,0.564334,0.826446,0.564334,0.173554,0.670691,0.143791,3.924687,0.276543
181,985,787,172,6471,0.025892,0.555869,0.85134,0.555869,0.14866,0.672584,0.137493,4.042903,0.284082
182,980,792,154,6489,0.023182,0.553047,0.864198,0.553047,0.135802,0.674467,0.134759,4.103963,0.288181
183,974,798,143,6500,0.021526,0.549661,0.871979,0.549661,0.128021,0.674282,0.132739,4.140914,0.3
184,971,801,143,6500,0.021526,0.547968,0.871634,0.547968,0.128366,0.672904,0.132383,4.139277,0.31991
185,971,801,142,6501,0.021376,0.547968,0.872417,0.547968,0.127583,0.673137,0.132264,4.142996,0.322029
186,970,802,142,6501,0.021376,0.547404,0.872302,0.547404,0.127698,0.672677,0.132145,4.142451,0.331839
187,969,803,141,6502,0.021225,0.54684,0.872973,0.54684,0.127027,0.67245,0.131907,4.145636,0.333333
188,969,803,138,6505,0.020774,0.54684,0.875339,0.54684,0.124661,0.67315,0.131551,4.156871,0.341564
189,968,804,138,6505,0.020774,0.546275,0.875226,0.546275,0.124774,0.672689,0.131432,4.156336,0.341667
190,967,805,138,6505,0.020774,0.545711,0.875113,0.545711,0.124887,0.672228,0.131313,4.1558,0.342466
191,966,806,138,6505,0.020774,0.545147,0.875,0.545147,0.125,0.671766,0.131194,4.155262,0.375
192,965,807,136,6507,0.020473,0.544582,0.876476,0.544582,0.123524,0.671772,0.130838,4.162271,0.4
193,965,807,133,6510,0.020021,0.544582,0.878871,0.544582,0.121129,0.672474,0.130481,4.173644,0.426683
194,965,807,132,6511,0.019871,0.544582,0.879672,0.544582,0.120328,0.672708,0.130362,4.177448,0.444444
195,965,807,130,6513,0.019569,0.544582,0.881279,0.544582,0.118721,0.673178,0.130125,4.185078,0.465753
196,963,809,128,6515,0.019268,0.543454,0.882676,0.543454,0.117324,0.672721,0.129649,4.191717,0.474359
