RefactoringType,FilePath,AuthorName,AuthorGroup,L1,L2,L3,L4,L5,L6
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/XmlMappingParser.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/XmlMappingParser.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/util/ReflectionHelper.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/util/ReflectionHelper.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Move And Rename Class,engine/src/test/java/org/hibernate/validator/test/internal/engine/constraintvalidation/constraintvalidatorresolution/CheckValueValidator.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/constraintvalidation/constraintvalidatorresolution/CheckValueValidator.java
Move Class,engine/src/test/java/org/hibernate/validator/test/internal/engine/constraintvalidation/constraintvalidatorresolution/IntegerValue.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/constraintvalidation/constraintvalidatorresolution/IntegerValue.java
Move Class,engine/src/test/java/org/hibernate/validator/test/internal/engine/constraintvalidation/constraintvalidatorresolution/Value.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/constraintvalidation/constraintvalidatorresolution/Value.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/groups/ValidationOrderGenerator.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/groups/ValidationOrderGenerator.java
Move Class,engine/src/test/java/org/hibernate/validator/test/constraints/composition/CompositeConstraintTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/constraints/composition/CompositeConstraintTest.java
Move Class,engine/src/test/java/org/hibernate/validator/test/constraints/composition/Person.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/constraints/composition/Person.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/engine/ConfigurationImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ConfigurationImpl.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlConfigurationSource.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlConfigurationSource.java
Rename Class,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlConfigurationSource.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlConfigurationSource.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlParser.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlParser.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ConfigurationImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ConfigurationImpl.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationBootstrapParameters.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationBootstrapParameters.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlConfigurationSource.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlConfigurationSource.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/xml/XmlMappingTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/xml/XmlMappingTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/xml/XmlMappingTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/xml/XmlMappingTest.java
Rename Method,integration/src/test/java/org/hibernate/validator/integration/util/MyValidatorConfiguration.java,Gunnar Morling,extremely high,integration,src,test,java,org,hibernate/validator/integration/util/MyValidatorConfiguration.java
Rename Method,integration/src/test/java/org/hibernate/validator/integration/util/MyValidator.java,Gunnar Morling,extremely high,integration,src,test,java,org,hibernate/validator/integration/util/MyValidator.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodlevel/ConstructorValidationTest.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/xml/ValidationXmlParser.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/xml/ValidationXmlParser.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/util/annotationfactory/AnnotationFactoryTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/util/annotationfactory/AnnotationFactoryTest.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/util/annotationfactory/AnnotationFactoryTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/util/annotationfactory/AnnotationFactoryTest.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/cdi/ValidationExtension.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/cdi/ValidationExtension.java
Move Class,engine/src/main/java/org/hibernate/validator/internal/cdi/InjectingConstraintValidatorFactory.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/cdi/InjectingConstraintValidatorFactory.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/BeanMetaDataLocatorClassTraversal.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/BeanMetaDataLocatorClassTraversal.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/util/ReflectionHelper.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/util/ReflectionHelper.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/util/ReflectionHelper.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/util/ReflectionHelper.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java
Replace Variable With Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Class,engine/src/main/java/org/hibernate/validator/internal/metadata/raw/ConstrainedMethod.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/raw/ConstrainedMethod.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/raw/ConstrainedMethod.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/raw/ConstrainedMethod.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java
Inline Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidationContext.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidationContext.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/path/PathImplTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/path/PathImplTest.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/path/PathImplTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/path/PathImplTest.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/AnnotationMetaDataProvider.java
Rename Class,engine/src/main/java/org/hibernate/validator/internal/metadata/location/MethodConstraintLocation.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/location/MethodConstraintLocation.java
Rename Class,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ValidatableParameters.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ValidatableParameters.java
Rename Class,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ValidatableReturnValue.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ValidatableReturnValue.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Change Package,org.hibernate.validator.test.internal.engine.methodlevel,Hardy Ferentschik,extremely high,org.hibernate.validator.test.internal.engine.methodlevel,,,,,
Extract Method,engine/src/test/java/org/hibernate/validator/testutil/ValidatorUtil.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/testutil/ValidatorUtil.java
Extract Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/BeanMetaDataImpl.java
Extract Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/constraintvalidation/ConstraintValidatorManagerTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/constraintvalidation/ConstraintValidatorManagerTest.java
Rename Class,engine/src/test/java/org/hibernate/validator/test/internal/bootstrap/ValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/bootstrap/ValidationTest.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/provider/ProgrammaticMetaDataProvider.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/provider/ProgrammaticMetaDataProvider.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Extract And Move Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorContextImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorContextImpl.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/metadata/descriptor/ExecutableDescriptorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/descriptor/ExecutableDescriptorImpl.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/metadata/descriptor/MethodDescriptorTest.java,Gunnar Morling,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/metadata/descriptor/MethodDescriptorTest.java
Move And Rename Class,engine/src/main/java/org/hibernate/validator/messageinterpolation/ResourceBundleMessageInterpolator.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/messageinterpolation/ResourceBundleMessageInterpolator.java
Rename Method,engine/src/main/java/org/hibernate/validator/messageinterpolation/ResourceBundleMessageInterpolator.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/messageinterpolation/ResourceBundleMessageInterpolator.java
Rename Method,engine/src/main/java/org/hibernate/validator/messageinterpolation/ResourceBundleMessageInterpolator.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/messageinterpolation/ResourceBundleMessageInterpolator.java
Rename Method,integration/src/test/java/org/hibernate/validator/integration/util/MyValidator.java,Hardy Ferentschik,extremely high,integration,src,test,java,org,hibernate/validator/integration/util/MyValidator.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Hardy Ferentschik,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationGroupSequenceTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationGroupSequenceTest.java
Rename Method,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/MethodLevelValidationTest.java
Rename Parameter,engine/src/test/java/org/hibernate/validator/testutil/ValidatorUtil.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/testutil/ValidatorUtil.java
Rename Parameter,engine/src/test/java/org/hibernate/validator/testutil/ValidatorUtil.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/testutil/ValidatorUtil.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/bootstrap/BootstrappingTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/bootstrap/BootstrappingTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java
Rename Variable,engine/src/test/java/org/hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java,Hardy Ferentschik,extremely high,engine,src,test,java,org,hibernate/validator/test/internal/engine/methodvalidation/ConstructorValidationTest.java
Rename Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ExecutableMetaData.java
Pull Up Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Extract Method,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Move Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java
Move Class,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/Cascadable.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/Cascadable.java
Move Class,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/Validatable.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/Validatable.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java
Move Method,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java
Rename Parameter,engine/src/main/java/org/hibernate/validator/internal/engine/path/PathImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/path/PathImpl.java
Rename Variable,engine/src/main/java/org/hibernate/validator/internal/engine/ValidatorImpl.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/engine/ValidatorImpl.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ParameterMetaData.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/PropertyMetaData.java
Rename Attribute,engine/src/main/java/org/hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java,Gunnar Morling,extremely high,engine,src,main,java,org,hibernate/validator/internal/metadata/aggregated/ReturnValueMetaData.java
