@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
145,5940,0,2285,190,0.923232,1,0.722188,1,0.277812,0.838687,0.977421,1.0231,0.000202
146,5940,0,2284,191,0.922828,1,0.722276,1,0.277724,0.838746,0.977302,1.023225,0.000205
147,5940,0,2283,192,0.922424,1,0.722364,1,0.277636,0.838805,0.977184,1.023349,0.000206
148,5940,0,2282,193,0.92202,1,0.722452,1,0.277548,0.838865,0.977065,1.023474,0.000207
149,5940,0,2281,194,0.921616,1,0.72254,1,0.27746,0.838924,0.976946,1.023598,0.00021
150,5940,0,2280,195,0.921212,1,0.722628,1,0.277372,0.838983,0.976827,1.023723,0.000213
151,5940,0,2279,196,0.920808,1,0.722716,1,0.277284,0.839042,0.976708,1.023847,0.000218
152,5940,0,2277,198,0.92,1,0.722892,1,0.277108,0.839161,0.976471,1.024096,0.000222
153,5940,0,2276,199,0.919596,1,0.72298,1,0.27702,0.83922,0.976352,1.024221,0.000225
154,5940,0,2275,200,0.919192,1,0.723068,1,0.276932,0.839279,0.976233,1.024346,0.000225
155,5940,0,2274,201,0.918788,1,0.723156,1,0.276844,0.839339,0.976114,1.02447,0.000231
156,5940,0,2272,203,0.91798,1,0.723332,1,0.276668,0.839457,0.975876,1.02472,0.000233
157,5940,0,2271,204,0.917576,1,0.72342,1,0.27658,0.839517,0.975758,1.024845,0.000242
158,5940,0,2270,205,0.917172,1,0.723508,1,0.276492,0.839576,0.975639,1.02497,0.000245
159,5940,0,2269,206,0.916768,1,0.723596,1,0.276404,0.839635,0.97552,1.025094,0.000249
160,5940,0,2268,207,0.916364,1,0.723684,1,0.276316,0.839695,0.975401,1.025219,0.000253
161,5940,0,2267,208,0.91596,1,0.723772,1,0.276228,0.839754,0.975282,1.025344,0.000256
162,5940,0,2265,210,0.915152,1,0.723949,1,0.276051,0.839873,0.975045,1.025594,0.000256
163,5940,0,2264,211,0.914747,1,0.724037,1,0.275963,0.839932,0.974926,1.025719,0.000259
164,5940,0,2263,212,0.914343,1,0.724125,1,0.275875,0.839992,0.974807,1.025844,0.000264
165,5940,0,2262,213,0.913939,1,0.724214,1,0.275786,0.840051,0.974688,1.025969,0.000268
166,5940,0,2261,214,0.913535,1,0.724302,1,0.275698,0.84011,0.974569,1.026094,0.000278
167,5940,0,2260,215,0.913131,1,0.72439,1,0.27561,0.84017,0.97445,1.02622,0.000279
168,5940,0,2259,216,0.912727,1,0.724479,1,0.275521,0.840229,0.974332,1.026345,0.000281
169,5940,0,2258,217,0.912323,1,0.724567,1,0.275433,0.840289,0.974213,1.02647,0.000281
170,5940,0,2257,218,0.911919,1,0.724655,1,0.275345,0.840348,0.974094,1.026595,0.000289
171,5940,0,2256,219,0.911515,1,0.724744,1,0.275256,0.840407,0.973975,1.02672,0.00029
172,5940,0,2255,220,0.911111,1,0.724832,1,0.275168,0.840467,0.973856,1.026846,0.00029
173,5940,0,2253,222,0.910303,1,0.725009,1,0.274991,0.840586,0.973619,1.027096,0.000294
174,5940,0,2252,223,0.909899,1,0.725098,1,0.274902,0.840645,0.9735,1.027222,0.000298
175,5940,0,2251,224,0.909495,1,0.725186,1,0.274814,0.840705,0.973381,1.027347,0.000299
176,5940,0,2249,226,0.908687,1,0.725363,1,0.274637,0.840824,0.973143,1.027598,0.0003
177,5940,0,2248,227,0.908283,1,0.725452,1,0.274548,0.840883,0.973024,1.027723,0.000302
178,5940,0,2247,228,0.907879,1,0.72554,1,0.27446,0.840943,0.972906,1.027849,0.000308
179,5940,0,2246,229,0.907475,1,0.725629,1,0.274371,0.841002,0.972787,1.027975,0.000316
180,5940,0,2244,231,0.906667,1,0.725806,1,0.274194,0.841121,0.972549,1.028226,0.000319
181,5940,0,2243,232,0.906263,1,0.725895,1,0.274105,0.841181,0.97243,1.028351,0.000321
182,5940,0,2242,233,0.905859,1,0.725984,1,0.274016,0.841241,0.972311,1.028477,0.000323
183,5940,0,2240,235,0.905051,1,0.726161,1,0.273839,0.84136,0.972074,1.028729,0.000326
184,5940,0,2239,236,0.904646,1,0.72625,1,0.27375,0.841419,0.971955,1.028854,0.000329
185,5940,0,2238,237,0.904242,1,0.726339,1,0.273661,0.841479,0.971836,1.02898,0.000332
186,5940,0,2236,239,0.903434,1,0.726517,1,0.273483,0.841598,0.971598,1.029232,0.000333
187,5940,0,2235,240,0.90303,1,0.726606,1,0.273394,0.841658,0.97148,1.029358,0.000336
188,5940,0,2234,241,0.902626,1,0.726694,1,0.273306,0.841717,0.971361,1.029484,0.000341
189,5940,0,2233,242,0.902222,1,0.726783,1,0.273217,0.841777,0.971242,1.02961,0.000346
190,5940,0,2232,243,0.901818,1,0.726872,1,0.273128,0.841837,0.971123,1.029736,0.000351
191,5940,0,2230,245,0.90101,1,0.72705,1,0.27295,0.841956,0.970885,1.029988,0.000354
192,5940,0,2229,246,0.900606,1,0.727139,1,0.272861,0.842016,0.970766,1.030114,0.000354
193,5940,0,2228,247,0.900202,1,0.727228,1,0.272772,0.842075,0.970648,1.03024,0.000356
194,5940,0,2227,248,0.899798,1,0.727317,1,0.272683,0.842135,0.970529,1.030366,0.000357
195,5940,0,2226,249,0.899394,1,0.727406,1,0.272594,0.842195,0.97041,1.030492,0.000359
196,5940,0,2225,250,0.89899,1,0.727495,1,0.272505,0.842255,0.970291,1.030618,0.000359
197,5940,0,2224,251,0.898586,1,0.727585,1,0.272415,0.842314,0.970172,1.030745,0.00036
198,5940,0,2223,252,0.898182,1,0.727674,1,0.272326,0.842374,0.970053,1.030871,0.000363
199,5940,0,2222,253,0.897778,1,0.727763,1,0.272237,0.842434,0.969935,1.030997,0.000366
200,5940,0,2221,254,0.897374,1,0.727852,1,0.272148,0.842493,0.969816,1.031124,0.00037
201,5940,0,2219,256,0.896566,1,0.72803,1,0.27197,0.842613,0.969578,1.031376,0.000373
202,5940,0,2218,257,0.896162,1,0.72812,1,0.27188,0.842673,0.969459,1.031503,0.000381
