@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
154,315,0,7712,388,0.952099,1,0.039243,1,0.960757,0.075521,0.953892,1.048337,0
155,315,0,7696,404,0.950123,1,0.039321,1,0.960679,0.075667,0.95199,1.050431,0
156,315,0,7695,405,0.95,1,0.039326,1,0.960674,0.075676,0.951872,1.050562,0
157,315,0,7694,406,0.949877,1,0.039331,1,0.960669,0.075685,0.951753,1.050693,0
158,315,0,7692,408,0.94963,1,0.039341,1,0.960659,0.075703,0.951515,1.050955,0
159,315,0,7691,409,0.949506,1,0.039345,1,0.960655,0.075712,0.951396,1.051087,0
160,315,0,7690,410,0.949383,1,0.03935,1,0.96065,0.075721,0.951277,1.051218,0
161,315,0,7688,412,0.949136,1,0.03936,1,0.96064,0.075739,0.95104,1.051481,0
162,315,0,7687,413,0.949012,1,0.039365,1,0.960635,0.075748,0.950921,1.051612,0
163,315,0,7686,414,0.948889,1,0.03937,1,0.96063,0.075758,0.950802,1.051744,0
164,315,0,7685,415,0.948765,1,0.039375,1,0.960625,0.075767,0.950683,1.051875,0
165,315,0,7684,416,0.948642,1,0.03938,1,0.96062,0.075776,0.950564,1.052007,0
166,315,0,7683,417,0.948519,1,0.039385,1,0.960615,0.075785,0.950446,1.052138,0
167,315,0,7682,418,0.948395,1,0.03939,1,0.96061,0.075794,0.950327,1.05227,0
168,315,0,7681,419,0.948272,1,0.039395,1,0.960605,0.075803,0.950208,1.052401,0
169,315,0,7675,425,0.947531,1,0.039424,1,0.960576,0.075858,0.949495,1.053191,0
170,315,0,7674,426,0.947407,1,0.039429,1,0.960571,0.075867,0.949376,1.053323,0
171,315,0,7671,429,0.947037,1,0.039444,1,0.960556,0.075894,0.94902,1.053719,0
172,315,0,7670,430,0.946914,1,0.039449,1,0.960551,0.075904,0.948901,1.053851,0
173,315,0,7669,431,0.94679,1,0.039454,1,0.960546,0.075913,0.948782,1.053983,0
174,315,0,7668,432,0.946667,1,0.039459,1,0.960541,0.075922,0.948663,1.054115,0
175,315,0,7667,433,0.946543,1,0.039464,1,0.960536,0.075931,0.948544,1.054247,0
176,315,0,7666,434,0.94642,1,0.039469,1,0.960531,0.07594,0.948425,1.054379,0
177,315,0,7665,435,0.946296,1,0.039474,1,0.960526,0.075949,0.948307,1.054511,0
178,315,0,7663,437,0.946049,1,0.039484,1,0.960516,0.075968,0.948069,1.054776,0
179,315,0,7662,438,0.945926,1,0.039489,1,0.960511,0.075977,0.94795,1.054908,0
180,315,0,7661,439,0.945802,1,0.039493,1,0.960507,0.075986,0.947831,1.05504,0
181,315,0,7660,440,0.945679,1,0.039498,1,0.960502,0.075995,0.947712,1.055172,0
182,315,0,7659,441,0.945556,1,0.039503,1,0.960497,0.076004,0.947594,1.055305,0
183,315,0,7658,442,0.945432,1,0.039508,1,0.960492,0.076014,0.947475,1.055437,0
184,315,0,7657,443,0.945309,1,0.039513,1,0.960487,0.076023,0.947356,1.055569,0
185,315,0,7656,444,0.945185,1,0.039518,1,0.960482,0.076032,0.947237,1.055702,0
186,315,0,7654,446,0.944938,1,0.039528,1,0.960472,0.07605,0.946999,1.055967,0
187,315,0,7653,447,0.944815,1,0.039533,1,0.960467,0.076059,0.946881,1.056099,0
188,315,0,7652,448,0.944691,1,0.039538,1,0.960462,0.076069,0.946762,1.056232,0
