@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
149,385,3,6219,1808,0.77476,0.992268,0.058298,0.992268,0.941702,0.110126,0.784789,1.264375,0.000017
150,385,3,6218,1809,0.774636,0.992268,0.058307,0.992268,0.941693,0.110142,0.78467,1.264567,0.000017
151,385,3,6217,1810,0.774511,0.992268,0.058316,0.992268,0.941684,0.110157,0.784551,1.264758,0.000017
152,385,3,6216,1811,0.774386,0.992268,0.058324,0.992268,0.941676,0.110173,0.784433,1.26495,0.000017
153,385,3,6215,1812,0.774262,0.992268,0.058333,0.992268,0.941667,0.110189,0.784314,1.265142,0.000017
154,385,3,6213,1814,0.774013,0.992268,0.058351,0.992268,0.941649,0.11022,0.784076,1.265525,0.000017
155,385,3,6212,1815,0.773888,0.992268,0.05836,0.992268,0.94164,0.110236,0.783957,1.265717,0.000017
156,385,3,6211,1816,0.773764,0.992268,0.058369,0.992268,0.941631,0.110252,0.783838,1.265909,0.000017
157,385,3,6209,1818,0.773514,0.992268,0.058386,0.992268,0.941614,0.110284,0.783601,1.266293,0.000018
158,385,3,6208,1819,0.77339,0.992268,0.058395,0.992268,0.941605,0.110299,0.783482,1.266485,0.000018
159,385,3,6207,1820,0.773265,0.992268,0.058404,0.992268,0.941596,0.110315,0.783363,1.266677,0.000018
160,385,3,6206,1821,0.773141,0.992268,0.058413,0.992268,0.941587,0.110331,0.783244,1.266869,0.000018
161,385,3,6205,1822,0.773016,0.992268,0.058422,0.992268,0.941578,0.110347,0.783125,1.267062,0.000018
162,385,3,6204,1823,0.772891,0.992268,0.058431,0.992268,0.941569,0.110363,0.783007,1.267254,0.000018
163,385,3,6202,1825,0.772642,0.992268,0.058448,0.992268,0.941552,0.110394,0.782769,1.267639,0.000018
164,385,3,6201,1826,0.772518,0.992268,0.058457,0.992268,0.941543,0.11041,0.78265,1.267831,0.000019
165,385,3,6200,1827,0.772393,0.992268,0.058466,0.992268,0.941534,0.110426,0.782531,1.268024,0.000019
166,385,3,6199,1828,0.772269,0.992268,0.058475,0.992268,0.941525,0.110442,0.782412,1.268216,0.000019
167,385,3,6198,1829,0.772144,0.992268,0.058484,0.992268,0.941516,0.110458,0.782294,1.268409,0.000019
168,385,3,6197,1830,0.772019,0.992268,0.058493,0.992268,0.941507,0.110473,0.782175,1.268602,0.000019
169,385,3,6196,1831,0.771895,0.992268,0.058502,0.992268,0.941498,0.110489,0.782056,1.268794,0.00002
170,385,3,6195,1832,0.77177,0.992268,0.058511,0.992268,0.941489,0.110505,0.781937,1.268987,0.00002
171,385,3,6194,1833,0.771646,0.992268,0.05852,0.992268,0.94148,0.110521,0.781818,1.26918,0.00002
172,385,3,6193,1834,0.771521,0.992268,0.058528,0.992268,0.941472,0.110537,0.781699,1.269373,0.00002
173,385,3,6191,1836,0.771272,0.992268,0.058546,0.992268,0.941454,0.110569,0.781462,1.269759,0.00002
174,385,3,6190,1837,0.771147,0.992268,0.058555,0.992268,0.941445,0.110585,0.781343,1.269952,0.00002
175,385,3,6189,1838,0.771023,0.992268,0.058564,0.992268,0.941436,0.1106,0.781224,1.270145,0.00002
176,385,3,6188,1839,0.770898,0.992268,0.058573,0.992268,0.941427,0.110616,0.781105,1.270339,0.00002
177,385,3,6187,1840,0.770774,0.992268,0.058582,0.992268,0.941418,0.110632,0.780986,1.270532,0.00002
178,385,3,6186,1841,0.770649,0.992268,0.058591,0.992268,0.941409,0.110648,0.780867,1.270725,0.00002
179,385,3,6185,1842,0.770524,0.992268,0.0586,0.992268,0.9414,0.110664,0.780749,1.270919,0.00002
180,385,3,6184,1843,0.7704,0.992268,0.058609,0.992268,0.941391,0.11068,0.78063,1.271112,0.00002
181,385,3,6183,1844,0.770275,0.992268,0.058618,0.992268,0.941382,0.110696,0.780511,1.271306,0.00002
182,385,3,6181,1846,0.770026,0.992268,0.058635,0.992268,0.941365,0.110728,0.780273,1.271693,0.00002
183,385,3,6179,1848,0.769777,0.992268,0.058653,0.992268,0.941347,0.110759,0.780036,1.27208,0.000021
184,385,3,6178,1849,0.769652,0.992268,0.058662,0.992268,0.941338,0.110775,0.779917,1.272274,0.000021
185,385,3,6177,1850,0.769528,0.992268,0.058671,0.992268,0.941329,0.110791,0.779798,1.272468,0.000021
186,385,3,6176,1851,0.769403,0.992268,0.05868,0.992268,0.94132,0.110807,0.779679,1.272662,0.000021
187,385,3,6175,1852,0.769279,0.992268,0.058689,0.992268,0.941311,0.110823,0.77956,1.272856,0.000021
188,385,3,6174,1853,0.769154,0.992268,0.058698,0.992268,0.941302,0.110839,0.779441,1.27305,0.000021
189,385,3,6173,1854,0.76903,0.992268,0.058707,0.992268,0.941293,0.110855,0.779323,1.273244,0.000021
190,385,3,6172,1855,0.768905,0.992268,0.058716,0.992268,0.941284,0.110871,0.779204,1.273438,0.000021
191,385,3,6171,1856,0.76878,0.992268,0.058725,0.992268,0.941275,0.110887,0.779085,1.273633,0.000021
192,385,3,6170,1857,0.768656,0.992268,0.058734,0.992268,0.941266,0.110903,0.778966,1.273827,0.000021
193,385,3,6169,1858,0.768531,0.992268,0.058743,0.992268,0.941257,0.110919,0.778847,1.274021,0.000021
194,385,3,6167,1860,0.768282,0.992268,0.058761,0.992268,0.941239,0.110951,0.77861,1.27441,0.000022
195,385,3,6166,1861,0.768157,0.992268,0.05877,0.992268,0.94123,0.110967,0.778491,1.274605,0.000022
196,385,3,6165,1862,0.768033,0.992268,0.058779,0.992268,0.941221,0.110983,0.778372,1.274799,0.000022
197,385,3,6164,1863,0.767908,0.992268,0.058788,0.992268,0.941212,0.110999,0.778253,1.274994,0.000022
198,385,3,6162,1865,0.767659,0.992268,0.058806,0.992268,0.941194,0.111031,0.778015,1.275383,0.000022
199,385,3,6159,1868,0.767285,0.992268,0.058833,0.992268,0.941167,0.111079,0.777659,1.275968,0.000022
200,385,3,6158,1869,0.767161,0.992268,0.058842,0.992268,0.941158,0.111095,0.77754,1.276163,0.000023
201,385,3,6157,1870,0.767036,0.992268,0.058851,0.992268,0.941149,0.111111,0.777421,1.276358,0.000023
202,385,3,6156,1871,0.766912,0.992268,0.05886,0.992268,0.94114,0.111127,0.777302,1.276553,0.000023
203,385,3,6155,1872,0.766787,0.992268,0.058869,0.992268,0.941131,0.111143,0.777184,1.276749,0.000024
204,385,3,6154,1873,0.766663,0.992268,0.058878,0.992268,0.941122,0.111159,0.777065,1.276944,0.000024
205,385,3,6152,1875,0.766413,0.992268,0.058896,0.992268,0.941104,0.111191,0.776827,1.277334,0.000024
206,385,3,6150,1877,0.766164,0.992268,0.058914,0.992268,0.941086,0.111223,0.776589,1.277725,0.000024
207,385,3,6148,1879,0.765915,0.992268,0.058932,0.992268,0.941068,0.111256,0.776352,1.278117,0.000024
208,385,3,6147,1880,0.76579,0.992268,0.058941,0.992268,0.941059,0.111272,0.776233,1.278312,0.000024
