@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
151,180,3,3143,1998,0.61136,0.983607,0.054168,0.983607,0.945832,0.102681,0.624155,1.575902,0.000215
152,180,3,3142,1999,0.611165,0.983607,0.054184,0.983607,0.945816,0.10271,0.623967,1.576376,0.000215
153,180,3,3141,2000,0.610971,0.983607,0.054201,0.983607,0.945799,0.10274,0.623779,1.576851,0.000216
154,180,3,3140,2001,0.610776,0.983607,0.054217,0.983607,0.945783,0.102769,0.623591,1.577326,0.000217
155,180,3,3139,2002,0.610582,0.983607,0.054233,0.983607,0.945767,0.102798,0.623403,1.577801,0.000217
156,180,3,3138,2003,0.610387,0.983607,0.05425,0.983607,0.94575,0.102828,0.623216,1.578276,0.000219
157,180,3,3137,2004,0.610193,0.983607,0.054266,0.983607,0.945734,0.102857,0.623028,1.578752,0.00022
158,180,3,3136,2005,0.609998,0.983607,0.054282,0.983607,0.945718,0.102887,0.62284,1.579228,0.000221
159,180,3,3135,2006,0.609804,0.983607,0.054299,0.983607,0.945701,0.102916,0.622652,1.579705,0.000221
160,180,3,3133,2008,0.609415,0.983607,0.054331,0.983607,0.945669,0.102975,0.622276,1.580658,0.000221
161,180,3,3132,2009,0.60922,0.983607,0.054348,0.983607,0.945652,0.103004,0.622089,1.581136,0.000222
162,180,3,3130,2011,0.608831,0.983607,0.054381,0.983607,0.945619,0.103063,0.621713,1.582091,0.000226
163,180,3,3129,2012,0.608636,0.983607,0.054397,0.983607,0.945603,0.103093,0.621525,1.582569,0.000226
164,180,3,3128,2013,0.608442,0.983607,0.054414,0.983607,0.945586,0.103122,0.621337,1.583048,0.000226
165,180,3,3127,2014,0.608247,0.983607,0.05443,0.983607,0.94557,0.103152,0.62115,1.583526,0.000226
166,180,3,3123,2018,0.607469,0.983607,0.054496,0.983607,0.945504,0.10327,0.620398,1.585444,0.000226
167,180,3,3122,2019,0.607275,0.983607,0.054512,0.983607,0.945488,0.1033,0.62021,1.585924,0.000227
168,180,3,3121,2020,0.60708,0.983607,0.054529,0.983607,0.945471,0.10333,0.620023,1.586405,0.000227
169,180,3,3120,2021,0.606886,0.983607,0.054545,0.983607,0.945455,0.103359,0.619835,1.586885,0.000228
170,180,3,3119,2022,0.606691,0.983607,0.054562,0.983607,0.945438,0.103389,0.619647,1.587366,0.000229
171,180,3,3118,2023,0.606497,0.983607,0.054579,0.983607,0.945421,0.103419,0.619459,1.587848,0.00023
172,180,3,3117,2024,0.606302,0.983607,0.054595,0.983607,0.945405,0.103448,0.619271,1.588329,0.000231
173,180,3,3116,2025,0.606108,0.983607,0.054612,0.983607,0.945388,0.103478,0.619083,1.588811,0.000231
174,180,3,3115,2026,0.605913,0.983607,0.054628,0.983607,0.945372,0.103508,0.618896,1.589293,0.000232
175,180,3,3114,2027,0.605719,0.983607,0.054645,0.983607,0.945355,0.103538,0.618708,1.589776,0.000232
176,180,3,3113,2028,0.605524,0.983607,0.054661,0.983607,0.945339,0.103567,0.61852,1.590259,0.000236
177,180,3,3112,2029,0.60533,0.983607,0.054678,0.983607,0.945322,0.103597,0.618332,1.590742,0.000237
178,180,3,3111,2030,0.605135,0.983607,0.054695,0.983607,0.945305,0.103627,0.618144,1.591225,0.000237
179,180,3,3110,2031,0.604941,0.983607,0.054711,0.983607,0.945289,0.103657,0.617956,1.591709,0.000238
180,180,3,3109,2032,0.604746,0.983607,0.054728,0.983607,0.945272,0.103687,0.617769,1.592193,0.000238
181,180,3,3108,2033,0.604552,0.983607,0.054745,0.983607,0.945255,0.103717,0.617581,1.592677,0.00024
182,180,3,3107,2034,0.604357,0.983607,0.054761,0.983607,0.945239,0.103746,0.617393,1.593161,0.000241
183,180,3,3106,2035,0.604163,0.983607,0.054778,0.983607,0.945222,0.103776,0.617205,1.593646,0.000241
