@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
151,388,0,7631,396,0.950667,1,0.048385,1,0.951615,0.092304,0.952941,1.049383,0
152,388,0,7629,398,0.950417,1,0.048397,1,0.951603,0.092326,0.952704,1.049645,0
153,388,0,7628,399,0.950293,1,0.048403,1,0.951597,0.092337,0.952585,1.049775,0
154,388,0,7627,400,0.950168,1,0.048409,1,0.951591,0.092348,0.952466,1.049906,0
155,388,0,7626,401,0.950044,1,0.048415,1,0.951585,0.092359,0.952347,1.050037,0
156,388,0,7625,402,0.949919,1,0.048421,1,0.951579,0.09237,0.952228,1.050168,0
157,388,0,7623,404,0.94967,1,0.048433,1,0.951567,0.092392,0.95199,1.050431,0
158,388,0,7622,405,0.949545,1,0.048439,1,0.951561,0.092403,0.951872,1.050562,0
159,388,0,7620,407,0.949296,1,0.048452,1,0.951548,0.092425,0.951634,1.050824,0
160,388,0,7619,408,0.949172,1,0.048458,1,0.951542,0.092436,0.951515,1.050955,0
161,388,0,7617,410,0.948922,1,0.04847,1,0.95153,0.092458,0.951277,1.051218,0
162,388,0,7616,411,0.948798,1,0.048476,1,0.951524,0.092469,0.951159,1.051349,0
163,388,0,7615,412,0.948673,1,0.048482,1,0.951518,0.09248,0.95104,1.051481,0
164,388,0,7613,414,0.948424,1,0.048494,1,0.951506,0.092502,0.950802,1.051744,0
165,388,0,7611,416,0.948175,1,0.048506,1,0.951494,0.092524,0.950564,1.052007,0
166,388,0,7610,417,0.94805,1,0.048512,1,0.951488,0.092535,0.950446,1.052138,0
167,388,0,7608,419,0.947801,1,0.048524,1,0.951476,0.092557,0.950208,1.052401,0
168,388,0,7607,420,0.947677,1,0.04853,1,0.95147,0.092568,0.950089,1.052533,0
169,388,0,7606,421,0.947552,1,0.048536,1,0.951464,0.092579,0.94997,1.052664,0
170,388,0,7605,422,0.947427,1,0.048542,1,0.951458,0.09259,0.949851,1.052796,0
171,388,0,7604,423,0.947303,1,0.048549,1,0.951451,0.092601,0.949733,1.052928,0
172,388,0,7603,424,0.947178,1,0.048555,1,0.951445,0.092612,0.949614,1.05306,0
173,388,0,7602,425,0.947054,1,0.048561,1,0.951439,0.092624,0.949495,1.053191,0
174,388,0,7601,426,0.946929,1,0.048567,1,0.951433,0.092635,0.949376,1.053323,0
175,388,0,7599,428,0.94668,1,0.048579,1,0.951421,0.092657,0.949138,1.053587,0
176,388,0,7598,429,0.946555,1,0.048585,1,0.951415,0.092668,0.94902,1.053719,0
177,388,0,7597,430,0.946431,1,0.048591,1,0.951409,0.092679,0.948901,1.053851,0
178,388,0,7595,432,0.946182,1,0.048603,1,0.951397,0.092701,0.948663,1.054115,0
179,388,0,7594,433,0.946057,1,0.048609,1,0.951391,0.092712,0.948544,1.054247,0
180,388,0,7593,434,0.945932,1,0.048615,1,0.951385,0.092723,0.948425,1.054379,0
181,388,0,7592,435,0.945808,1,0.048622,1,0.951378,0.092734,0.948307,1.054511,0
182,388,0,7591,436,0.945683,1,0.048628,1,0.951372,0.092745,0.948188,1.054643,0
183,388,0,7590,437,0.945559,1,0.048634,1,0.951366,0.092756,0.948069,1.054776,0
184,388,0,7589,438,0.945434,1,0.04864,1,0.95136,0.092767,0.94795,1.054908,0
185,388,0,7588,439,0.94531,1,0.048646,1,0.951354,0.092779,0.947831,1.05504,0
186,388,0,7586,441,0.94506,1,0.048658,1,0.951342,0.092801,0.947594,1.055305,0
187,388,0,7585,442,0.944936,1,0.048664,1,0.951336,0.092812,0.947475,1.055437,0
188,388,0,7583,444,0.944687,1,0.048676,1,0.951324,0.092834,0.947237,1.055702,0
189,388,0,7582,445,0.944562,1,0.048683,1,0.951317,0.092845,0.947118,1.055834,0
190,388,0,7581,446,0.944438,1,0.048689,1,0.951311,0.092856,0.946999,1.055967,0
191,388,0,7580,447,0.944313,1,0.048695,1,0.951305,0.092867,0.946881,1.056099,0
192,388,0,7579,448,0.944188,1,0.048701,1,0.951299,0.092879,0.946762,1.056232,0
193,388,0,7578,449,0.944064,1,0.048707,1,0.951293,0.09289,0.946643,1.056365,0
194,388,0,7577,450,0.943939,1,0.048713,1,0.951287,0.092901,0.946524,1.056497,0
195,388,0,7575,452,0.94369,1,0.048725,1,0.951275,0.092923,0.946286,1.056763,0
196,388,0,7574,453,0.943565,1,0.048731,1,0.951269,0.092934,0.946168,1.056895,0
197,388,0,7573,454,0.943441,1,0.048738,1,0.951262,0.092945,0.946049,1.057028,0
198,388,0,7572,455,0.943316,1,0.048744,1,0.951256,0.092956,0.94593,1.057161,0
199,388,0,7571,456,0.943192,1,0.04875,1,0.95125,0.092968,0.945811,1.057294,0
200,388,0,7570,457,0.943067,1,0.048756,1,0.951244,0.092979,0.945692,1.057426,0
201,388,0,7569,458,0.942943,1,0.048762,1,0.951238,0.09299,0.945573,1.057559,0
202,388,0,7568,459,0.942818,1,0.048768,1,0.951232,0.093001,0.945455,1.057692,0
203,388,0,7567,460,0.942693,1,0.048774,1,0.951226,0.093012,0.945336,1.057825,0
204,388,0,7566,461,0.942569,1,0.04878,1,0.95122,0.093023,0.945217,1.057958,0
205,388,0,7565,462,0.942444,1,0.048787,1,0.951213,0.093034,0.945098,1.058091,0
206,388,0,7564,463,0.94232,1,0.048793,1,0.951207,0.093046,0.944979,1.058224,0
207,388,0,7563,464,0.942195,1,0.048799,1,0.951201,0.093057,0.94486,1.058357,0
